,SalePrice,OverallQual,GrLivArea,YearBuilt,OverallCond,1stFlrSF,RoofMatl_ClyTile,BsmtFinSF1,GarageArea,Condition2_PosN,BldgType_1Fam,Neighborhood_Crawfor,MSZoning_C (all),LotArea,SaleType_New,SaleCondition_Normal,Foundation_PConc,MSZoning_RM,Fireplaces,KitchenQual_Ex,Functional_Typ,Condition1_Norm,BsmtExposure_No basement,BsmtExposure_Gd,HeatingQC_Ex,ScreenPorch,Heating_Grav,Neighborhood_StoneBr,Neighborhood_NridgHt,Exterior1st_BrkFace,YearRemodAdd,WoodDeckSF,Neighborhood_MeadowV,Neighborhood_Somerst,BsmtFullBath,Neighborhood_Edwards,Functional_Maj2,LotConfig_CulDSac,CentralAir_N,CentralAir_Y,Heating_GasW,BldgType_Twnhs,PoolQC_Gd,Functional_Sev,Neighborhood_BrkSide,Exterior1st_BrkComm,GarageType_Attchd,Neighborhood_Mitchel,LandSlope_Sev,Neighborhood_ClearCr,BsmtQual_Ex,EnclosedPorch,SaleType_ConLD,Condition2_PosA,RoofMatl_Membran,Functional_Mod,BsmtUnfSF,BsmtFinSF2,Condition1_RRAe,Foundation_Stone,Fence_GdWo,Exterior1st_MetalSd,GarageType_2Types,ExterCond_TA,RoofMatl_CompShg,BsmtCond_Po
1137,94000,5,1020,1875,8,780,0,0,0,0,1,0,0,6342,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,780,0,0,0,0,0,0,0,1,0
1138,196000,6,1567,1977,5,1567,0,1567,714,0,1,0,0,9819,0,1,1,0,2,0,1,1,0,1,0,0,0,0,0,0,1977,264,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1139,144000,5,1167,1920,5,1167,0,645,495,0,1,0,0,8731,0,1,0,0,1,0,0,1,0,0,0,126,0,0,0,0,1950,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,216,0,0,0,0,270,0,0,0,0,0,0,0,1,0
1140,139000,5,952,1951,7,952,0,852,840,0,1,0,0,7350,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1951,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,1,0
1141,197500,5,1868,1976,7,1088,0,381,484,0,1,0,0,10304,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1976,448,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,399,0,0,0,0,0,0,0,1,0
1142,424870,8,2828,2006,5,1466,0,1150,1052,0,1,0,0,9965,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,2007,125,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,316,0,0,0,0,0,0,1,1,0
1143,80000,5,1006,1959,3,1006,0,288,0,0,1,0,0,9000,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1959,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,0,0,0,0,0,0,1,1,0
1144,80000,4,924,1941,4,672,0,348,280,0,0,0,0,12180,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1950,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,0,0,0,1,0,0,1,0
1145,149000,5,1576,1928,6,1042,0,0,225,0,1,0,0,6240,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1950,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1042,0,0,0,0,1,0,1,1,0
1146,180000,6,1298,1985,5,1298,0,1258,403,0,1,0,0,11200,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1985,165,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,1,1,0
1147,174500,7,1564,1941,7,860,0,275,234,0,1,1,0,12000,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1950,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,429,0,0,0,0,1,0,1,1,0
1148,116900,7,1111,1926,7,572,0,0,288,0,1,0,0,5700,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1950,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,572,0,0,0,0,0,0,1,1,0
1149,143000,7,1482,1920,9,832,0,624,324,0,1,0,0,9000,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1988,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,1,0
1150,124000,6,932,1950,5,932,0,0,306,0,1,0,0,8280,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1950,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,214,0,0,0,0,932,0,0,0,0,0,0,1,1,0
1151,149900,5,1466,1959,4,1466,0,176,528,0,1,0,0,17755,0,1,0,0,2,0,1,1,0,0,0,100,0,0,0,0,1959,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1290,0,0,0,0,0,0,1,1,0
1152,230000,6,1811,1956,7,1811,0,296,470,0,1,1,0,14115,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,2004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,280,0,0,0,0,230,547,0,0,0,0,0,1,1,0
1153,120500,6,816,1930,8,816,0,538,432,0,1,0,0,5890,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,278,0,0,0,0,0,0,0,1,0
1154,201800,7,1820,1965,6,902,0,454,492,0,1,0,0,13700,0,1,0,0,2,0,1,1,0,1,0,273,0,0,0,0,1988,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,410,0,0,0,0,0,0,1,1,0
1155,218000,5,1437,1976,8,1437,0,1157,528,0,1,0,0,10768,0,1,0,0,1,0,1,1,0,1,0,180,0,0,0,0,2004,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,1,0
1156,179900,5,1265,1965,8,1265,0,633,502,0,1,0,0,9350,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,586,0,0,0,0,0,0,0,1,0
1157,230000,7,1314,2007,5,1314,0,904,626,0,0,0,0,5001,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,2008,172,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,410,0,0,0,0,0,0,1,1,0
1158,235128,8,1580,2007,5,1580,0,0,830,0,1,0,0,11932,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2008,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1580,0,0,0,0,0,0,1,1,0
1159,185000,6,1876,1974,6,943,0,442,540,0,1,0,0,9120,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1974,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,459,0,0,0,0,0,0,1,1,0
1160,146000,6,1456,1978,5,855,0,311,440,0,0,0,0,2280,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1978,26,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,544,0,0,0,0,0,0,1,1,0
1161,224000,6,1640,1954,7,1640,0,728,924,0,1,1,0,14778,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2006,108,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,0,0,0,0,0,0,1,1,0
1162,129000,5,894,1968,5,894,0,492,450,0,1,0,0,8724,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1968,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,402,0,0,0,0,0,0,1,1,0
1163,108959,4,1258,1969,4,1258,0,1198,400,0,0,0,0,12900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1969,120,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1164,194000,5,1432,1978,7,1432,0,680,588,0,1,0,0,16157,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1978,168,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,289,391,0,0,0,0,0,1,1,0
1165,233170,7,1502,2009,5,1502,0,0,644,0,1,0,0,9541,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1502,0,0,0,0,0,0,1,1,0
1166,245350,8,1694,2008,5,1694,0,0,776,0,1,0,0,10475,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2008,160,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1694,0,0,0,0,0,0,1,1,0
1167,173000,6,1671,2000,5,959,0,786,472,0,1,0,0,10852,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,2000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,1,1,0
1168,235000,6,2108,1935,7,1236,0,626,540,0,1,0,0,13728,0,1,0,0,2,0,1,1,0,0,1,90,0,0,0,0,1986,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0,0,0,0,0,0,1,1,0
1169,625000,10,3627,1995,5,1831,0,1387,807,0,1,0,0,35760,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1996,361,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,543,0,0,0,0,0,0,0,1,0
1170,171000,6,1118,1977,6,1118,0,522,358,0,1,0,0,9880,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1977,203,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,574,0,0,0,0,0,0,1,1,0
1171,163000,6,1261,1958,6,1261,0,662,433,0,1,0,0,9120,0,1,0,0,1,0,1,1,0,0,1,288,0,0,0,0,1958,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,599,0,0,0,0,1,0,1,1,0
1172,171900,7,1250,2006,5,625,0,0,625,0,0,0,0,4017,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2007,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,0,0,0,0,1,0,1,1,0
1173,200500,5,3086,1946,6,1636,0,152,0,0,1,0,0,18030,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1994,122,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,977,469,0,0,0,1,0,1,1,0
1174,239000,6,2345,1932,8,1170,0,503,360,0,1,1,0,16560,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1950,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,0,0,0,0,0,0,1,1,0
1175,285000,8,2872,1992,5,2129,0,700,541,0,1,0,0,10678,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,983,0,0,0,0,0,0,1,1,0
1176,119500,5,923,1984,5,923,0,658,264,0,1,0,0,6951,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1985,362,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,1,1,0
1177,115000,6,1224,1926,8,818,0,468,210,0,1,0,0,3950,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,350,0,0,0,0,1,0,1,1,0
1178,154900,5,1343,1921,6,820,0,0,186,0,1,1,0,7681,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1950,192,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,731,0,0,0,0,0,0,1,1,0
1179,93000,5,1124,1954,5,1124,0,0,0,0,1,0,0,8335,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1954,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1180,250000,7,2514,1990,5,1298,0,1216,693,0,1,0,0,11170,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1991,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1181,392500,8,1652,2008,5,1652,0,1480,482,0,0,1,0,5587,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,2008,162,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,120,0,0,0,0,0,0,1,1,0
1182,745000,10,4476,1996,5,2411,0,2096,813,0,1,0,0,15623,0,0,1,0,2,1,1,1,0,0,1,0,0,0,0,0,1996,171,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,300,0,0,0,0,0,0,1,1,0
1183,120000,5,1130,1920,6,1130,0,821,720,0,1,0,0,10800,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1950,229,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,0,0,0,0,0,0,1,1,0
1184,186700,5,1572,1963,4,1572,0,1159,995,0,1,0,0,35133,0,1,0,0,2,0,1,1,0,1,0,263,0,0,0,0,1963,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,0,0,0,0,1,1,1,1,0
1185,104900,5,1221,1924,7,949,0,392,392,0,1,0,0,9738,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1950,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,236,0,0,0,0,392,0,0,0,0,0,0,0,1,0
1186,95000,3,1699,1900,5,1014,0,440,420,0,0,0,0,10615,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1970,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,0,0,0,0,0,0,1,1,0
1187,262000,8,1624,1994,5,1624,0,1456,757,0,1,0,0,12461,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1995,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,192,0,0,0,0,168,0,0,0,0,0,0,1,1,0
1188,195000,7,1660,2002,5,831,0,0,493,0,1,0,0,8935,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2002,144,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,831,0,0,0,0,0,0,1,1,0
1189,189000,7,1804,1999,5,1028,0,0,442,0,1,0,0,7500,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1999,140,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,994,0,0,0,0,0,0,1,1,0
1190,168000,4,1622,1961,4,1622,0,1159,1356,0,0,0,0,32463,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1975,439,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,90,0,0,0,0,1,1,0,1,0
1191,174000,8,1441,1999,5,764,0,0,492,0,0,0,0,2645,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2000,206,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776,0,0,0,0,1,0,1,1,0
1192,125000,5,1472,1925,8,842,0,0,250,0,1,0,0,9600,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,702,0,0,0,1,0,0,1,1,0
1193,165000,6,1224,1999,5,1224,0,883,402,0,0,0,0,4500,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1999,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,341,0,0,0,0,0,0,1,1,0
1194,158000,6,1352,1969,7,663,0,371,299,0,1,0,0,9364,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1969,379,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,292,0,0,0,0,0,0,1,1,0
1195,176000,6,1456,2005,5,728,0,0,400,0,1,0,0,8029,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2005,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,728,0,0,0,0,0,0,1,1,0
1196,219210,7,1863,2006,5,879,0,0,660,0,1,0,0,14054,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,2006,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879,0,0,0,0,0,0,1,1,0
1197,144000,7,1690,1916,6,815,0,0,225,0,1,0,0,8850,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1950,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,330,0,0,0,0,815,0,0,0,0,1,0,1,1,0
1198,178000,7,1212,2001,5,1212,0,0,573,0,1,0,0,9100,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2001,356,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1212,0,0,0,0,0,0,1,1,0
1199,148000,4,1382,1963,5,1382,0,547,459,0,1,0,0,11235,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1979,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,504,0,0,0,0,0,0,1,1,0
1200,116050,4,864,1970,5,864,0,0,280,0,1,0,0,9353,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1970,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,864,0,0,0,0,1,0,1,1,0
1201,197900,7,1779,1998,5,866,0,0,546,0,1,0,0,10400,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1998,198,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,866,0,0,0,0,0,0,1,1,0
1202,117000,5,1348,1925,8,884,0,0,216,0,1,0,0,6000,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1997,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,208,0,0,0,0,884,0,0,0,0,0,0,1,1,0
1203,213000,7,1630,2000,5,1630,0,0,451,0,1,0,0,9750,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,2001,74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1630,0,0,0,0,0,0,1,1,0
1204,153500,5,1074,1975,6,1074,0,788,495,0,1,0,0,10140,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1975,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,1,1,0
1205,271900,7,2196,1990,7,2196,0,485,701,0,1,0,0,14684,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1991,84,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1496,177,0,0,0,0,0,1,1,0
1206,107000,4,1056,1966,4,1056,0,1056,384,0,1,0,0,8900,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1966,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1207,200000,6,1700,2003,5,1700,0,340,544,0,1,0,0,9135,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2003,192,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1342,0,0,0,0,0,0,1,1,0
1208,140000,5,1283,1962,7,1283,0,504,506,0,1,0,0,7763,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1980,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,108,0,0,0,1,0,0,1,0
1209,290000,8,1660,2006,5,1660,0,1220,500,0,1,0,0,10182,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,2006,322,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,440,0,0,0,0,0,0,1,1,0
1210,189000,6,1845,1992,5,1055,0,0,462,0,1,0,0,11218,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1992,635,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1055,0,0,0,0,0,0,1,1,0
1211,164000,8,1752,1988,7,1080,0,427,492,0,1,0,0,12134,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2005,325,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,1,1,0
1212,113000,4,672,1941,6,672,0,344,234,0,1,0,0,9340,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1950,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,328,0,0,0,0,1,0,1,1,0
1213,145000,4,960,1965,9,960,0,648,364,0,1,0,0,10246,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2001,88,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1214,134500,5,999,1962,5,999,0,784,300,0,1,0,0,10205,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1962,150,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,141,0,0,0,0,1,0,1,1,0
1215,125000,5,894,1966,5,894,0,180,384,0,1,0,0,7094,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1966,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,374,0,0,0,0,0,1,1,0
1216,112000,6,1902,1978,5,1318,0,0,539,0,0,0,0,8930,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1978,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1217,229456,8,1314,2009,5,1314,0,936,552,0,1,0,0,8640,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2009,135,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,364,0,0,0,0,0,0,1,1,0
1218,80500,4,912,1947,5,672,0,0,0,0,1,0,0,6240,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1950,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1219,91500,6,1218,1971,5,672,0,0,0,0,0,0,0,1680,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1971,201,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672,0,0,0,0,0,0,1,1,0
1220,115000,5,912,1964,5,912,0,312,288,0,1,0,0,7800,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1964,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,1,1,0
1221,134000,5,1211,1968,5,1211,0,250,322,0,1,0,0,8250,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1968,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,210,492,0,0,0,0,0,1,1,0
1222,143000,6,1846,1949,6,1168,0,196,315,0,1,0,0,10496,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1950,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,844,0,0,0,1,0,0,1,1,0
1223,137900,5,2136,1951,3,2136,0,756,528,0,1,0,0,10680,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1951,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1380,0,0,0,0,0,0,1,1,0
1224,184000,7,1490,2004,5,788,0,724,388,0,1,0,0,15384,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,2005,100,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,1,1,0
1225,145000,6,1138,1958,8,1138,0,507,264,0,1,0,0,10482,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1958,224,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,1,0
1226,214000,6,1933,2007,5,894,0,0,668,0,1,0,0,14598,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,2007,100,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894,0,0,0,0,0,0,1,1,0
1227,147000,5,912,1965,8,912,0,595,576,0,1,0,0,8872,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,0,0,0,0,0,0,1,1,0
1228,367294,9,1702,2008,5,1702,0,1540,1052,0,0,0,0,8769,1,0,1,0,1,1,1,1,0,0,1,224,0,0,1,0,2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,162,0,0,0,0,1,0,1,1,0
1229,127000,5,1507,1960,5,1507,0,666,404,0,1,0,0,7910,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1960,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,0,0,0,1,0,0,1,1,0
1230,190000,5,2620,1977,5,1361,0,498,600,0,0,0,0,18890,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1977,155,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,652,211,0,0,0,0,0,1,1,0
