,SalePrice,OverallQual,GrLivArea,BsmtQual_Ex,BsmtFinSF1,RoofMatl_ClyTile,YearBuilt,MSSubClass,Condition2_PosN,KitchenQual_Ex,BsmtExposure_Gd,OverallCond,SaleType_New,Neighborhood_NoRidge,LotArea,BedroomAbvGr,Neighborhood_NridgHt,Neighborhood_StoneBr,Neighborhood_Crawfor,GarageArea,RoofMatl_WdShngl,ExterQual_Ex,Functional_Typ,Neighborhood_Somerst,PoolQC_Ex,SaleCondition_Normal,Condition1_Norm,Exterior1st_BrkFace,BsmtExposure_Av,HeatingQC_Ex,Neighborhood_BrkSide,LotConfig_CulDSac,BldgType_2fmCon,Fireplaces,LowQualFinSF,KitchenAbvGr,MasVnrArea,PoolQC_Gd,Functional_Sev,Foundation_PConc,BsmtFinSF2,BsmtUnfSF,LandSlope_Sev,Neighborhood_Mitchel,Street_Grvl,Street_Pave,GarageType_No garage,GarageQual_No garage,TotRmsAbvGrd,ScreenPorch,MasVnrType_None,FireplaceQu_No FireplaceQu,WoodDeckSF,GarageQual_Ex,Condition2_PosA,RoofMatl_Membran,Condition1_RRAe,Fence_GdPrv,YearRemodAdd
1111,205000,7,1964,0,403,0,1976,60,0,0,0,6,0,0,10480,4,0,0,0,483,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,660.0,0,0,0,0,400,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,1976
1112,129900,5,816,0,708,0,1957,20,0,0,0,7,0,0,7100,2,0,0,0,308,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,108,0,0,0,1,0,0,5,0,1,1,0,0,0,0,0,0,1957
1113,134500,5,1008,0,643,0,1953,20,0,0,0,7,0,0,8923,2,0,0,0,240,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,365,0,0,0,1,0,0,6,0,1,1,0,0,0,0,0,0,2006
1114,117000,5,833,0,415,0,1954,20,0,0,0,7,0,0,5400,2,0,0,0,326,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.0,0,0,0,0,418,0,0,0,1,0,0,4,0,1,1,0,0,0,0,0,0,2000
1115,318000,8,1734,1,1004,0,2007,20,0,1,0,5,1,0,12085,3,1,0,0,928,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,328.0,0,0,1,0,730,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,2007
1116,184100,8,1419,0,353,0,2002,80,0,0,0,5,0,0,7750,3,0,0,0,527,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0.0,0,0,1,0,55,0,0,0,1,0,0,7,0,1,0,120,0,0,0,0,0,2002
1117,130000,5,894,0,702,0,1967,20,0,0,0,7,0,0,9764,3,0,0,0,450,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0,0,0,0,192,0,0,0,1,0,0,5,0,1,1,0,0,0,0,0,0,2003
1118,140000,5,1601,0,0,0,1958,80,0,0,0,6,0,0,13825,3,0,0,0,300,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,533,0,0,0,1,0,0,6,0,1,1,280,0,0,0,0,0,1987
1119,133700,5,1040,0,369,0,1959,20,0,0,0,5,0,0,7560,3,0,0,0,286,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0.0,0,0,0,0,671,0,0,0,1,0,0,6,0,1,1,140,0,0,0,0,0,1959
1120,118400,6,1012,0,0,0,1920,30,0,0,0,5,0,0,8263,2,0,0,0,308,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0.0,0,0,0,0,1012,0,0,0,1,0,0,6,0,1,0,0,0,0,0,0,0,1950
1121,212900,7,1552,0,24,0,2005,20,0,0,0,5,1,0,10084,3,0,0,0,782,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,196.0,0,0,1,0,1528,0,0,0,1,0,0,7,0,0,1,144,0,0,0,0,0,2006
1122,112000,4,960,0,0,0,1956,20,0,0,0,3,0,0,8926,3,0,0,0,288,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0,0,0,0,0,672,0,0,0,1,0,0,5,160,1,1,64,0,0,0,0,0,1956
1123,118000,5,698,0,0,0,1947,20,0,0,0,9,0,0,9405,2,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.0,0,0,0,0,698,0,0,0,1,1,1,4,0,1,1,0,0,0,0,0,0,2008
1124,163900,7,1482,0,0,0,1992,80,0,0,0,5,0,0,9125,3,0,0,0,392,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,170.0,0,0,1,0,384,0,0,0,1,0,0,7,0,0,0,100,0,0,0,0,0,1992
1125,115000,4,1005,0,0,0,1955,20,0,0,0,5,0,0,10434,2,0,0,0,672,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0.0,0,0,0,0,1005,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,1955
1126,174000,7,1555,0,0,0,2007,120,0,0,0,5,0,0,3684,2,0,0,0,660,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,130.0,0,0,1,0,1373,0,0,0,1,0,0,7,0,0,0,143,0,0,0,0,0,2007
1127,259000,7,1530,0,1300,0,2004,20,0,0,0,5,0,0,14572,3,0,0,0,630,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0.0,0,0,1,0,230,0,0,0,1,0,0,7,0,1,0,144,0,0,0,0,0,2004
1128,215000,7,1959,0,0,0,2004,60,0,0,0,5,0,0,11796,4,0,0,0,434,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0.0,0,0,1,0,847,0,0,0,1,0,0,8,0,1,0,100,0,0,0,0,0,2005
1129,140000,5,936,0,936,0,1980,90,0,0,1,5,0,0,7200,2,0,0,0,672,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,180.0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,49,0,0,0,0,0,1980
1130,135000,4,1981,0,622,0,1928,50,0,0,0,3,0,0,7804,4,0,0,0,576,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0.0,0,0,0,0,500,0,0,0,1,0,0,7,0,1,0,431,0,0,0,0,0,1950
1131,93500,5,974,0,212,0,1991,20,0,0,0,5,0,0,10712,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0,1,0,762,0,1,0,1,1,1,5,0,1,1,0,0,0,0,0,0,1992
1132,117500,6,2210,0,0,0,1880,70,0,0,0,4,0,0,9900,5,0,0,0,205,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1008,0,0,0,1,0,0,8,0,1,1,0,0,0,0,0,0,1950
1133,239500,8,2020,0,584,0,1995,60,0,0,0,5,0,0,9828,3,0,0,0,466,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0.0,0,0,1,0,544,0,0,0,1,0,0,8,0,1,0,0,0,0,0,0,0,1995
1134,169000,6,1600,0,0,0,1997,60,0,0,0,5,0,0,8773,3,0,0,0,460,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0.0,0,0,1,0,916,0,0,0,1,0,0,7,0,1,0,100,0,0,0,0,0,1997
1135,102000,6,986,0,0,0,1926,30,0,0,0,5,0,0,6180,2,0,0,0,180,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0.0,0,0,0,0,960,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,1950
1136,119000,6,1252,0,280,0,1950,50,0,0,0,5,0,0,9600,3,0,0,0,288,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,752,0,0,0,1,0,0,6,0,1,1,0,0,0,0,0,0,1950
1137,94000,5,1020,0,0,0,1875,50,0,0,0,8,0,0,6342,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,780,0,0,0,1,1,1,6,0,1,1,0,0,0,0,0,0,1996
1138,196000,6,1567,0,1567,0,1977,20,0,0,1,5,0,0,9819,2,0,0,0,714,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,1,0.0,0,0,1,0,0,0,1,0,1,0,0,5,0,1,0,264,0,0,0,0,0,1977
1139,144000,5,1167,0,645,0,1920,30,0,0,0,5,0,0,8731,3,0,0,0,495,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0.0,0,0,0,0,270,0,0,0,1,0,0,6,126,1,0,0,0,0,0,0,0,1950
1140,139000,5,952,0,852,0,1951,20,0,0,0,7,0,0,7350,2,0,0,0,840,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,100,0,0,0,1,0,0,4,0,1,1,0,0,0,0,0,0,1951
1141,197500,5,1868,0,381,0,1976,60,0,0,0,7,0,0,10304,4,0,0,0,484,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,44.0,0,0,0,0,399,0,0,0,1,0,0,9,0,0,0,448,0,0,0,0,0,1976
1142,424870,8,2828,1,1150,0,2006,60,0,0,1,5,1,0,9965,4,0,0,0,1052,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,340.0,0,0,1,0,316,0,0,0,1,0,0,11,0,0,0,125,0,0,0,0,0,2007
1143,80000,5,1006,0,288,0,1959,20,0,0,0,3,0,0,9000,3,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,718,0,0,0,1,1,1,5,0,1,1,0,0,0,0,0,0,1959
1144,80000,4,924,0,348,0,1941,190,0,0,0,4,0,0,12180,2,0,0,0,280,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0.0,0,0,0,0,324,0,0,0,1,0,0,5,0,1,1,0,0,0,0,0,0,1950
1145,149000,5,1576,0,0,0,1928,50,0,0,0,6,0,0,6240,3,0,0,0,225,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0.0,0,0,0,0,1042,0,0,0,1,0,0,8,0,1,0,0,0,0,0,0,0,1950
1146,180000,6,1298,0,1258,0,1985,20,0,0,0,5,0,0,11200,3,0,0,0,403,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,85.0,0,0,0,0,40,0,0,0,1,0,0,5,0,0,0,165,0,0,0,0,0,1985
1147,174500,7,1564,0,275,0,1941,70,0,0,0,7,0,0,12000,3,0,0,1,234,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0.0,0,0,0,0,429,0,0,0,1,0,0,7,0,1,0,0,0,0,0,0,0,1950
1148,116900,7,1111,0,0,0,1926,50,0,0,0,7,0,0,5700,2,0,0,0,288,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0.0,0,0,1,0,572,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,1950
1149,143000,7,1482,0,624,0,1920,70,0,0,0,9,0,0,9000,3,0,0,0,324,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,26,0,0,0,1,0,0,7,0,1,1,0,0,0,0,0,0,1988
1150,124000,6,932,0,0,0,1950,20,0,0,0,5,0,0,8280,2,0,0,0,306,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0.0,0,0,0,0,932,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,1,1950
1151,149900,5,1466,0,176,0,1959,20,0,0,0,4,0,0,17755,3,0,0,0,528,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,1,132.0,0,0,0,0,1290,0,0,0,1,0,0,6,100,0,0,0,0,0,0,0,0,1959
1152,230000,6,1811,0,296,0,1956,20,0,1,0,7,0,0,14115,2,0,0,1,470,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0.0,0,0,1,547,230,0,0,0,1,0,0,6,0,1,0,0,0,0,0,0,0,2004
1153,120500,6,816,0,538,0,1930,30,0,0,0,8,0,0,5890,2,0,0,0,432,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0.0,0,0,0,0,278,0,0,0,1,0,0,5,0,1,1,0,0,0,0,0,0,2007
1154,201800,7,1820,0,454,0,1965,60,0,0,1,6,0,0,13700,4,0,0,0,492,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,1,288.0,0,0,0,0,410,0,0,0,1,0,0,8,273,0,0,60,0,0,0,0,1,1988
1155,218000,5,1437,0,1157,0,1976,20,0,0,1,8,0,0,10768,3,0,0,0,528,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0.0,0,0,0,0,280,0,0,0,1,0,0,6,180,1,0,0,0,0,0,0,0,2004
1156,179900,5,1265,0,633,0,1965,80,0,0,1,8,0,0,9350,3,0,0,0,502,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0.0,0,0,1,0,586,0,0,0,1,0,0,6,0,1,0,0,0,0,0,0,0,1999
1157,230000,7,1314,0,904,0,2007,120,0,0,0,5,0,0,5001,2,1,0,0,626,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,166.0,0,0,1,0,410,0,0,0,1,0,0,6,0,0,0,172,0,0,0,0,0,2008
1158,235128,8,1580,0,0,0,2007,20,0,0,0,5,0,0,11932,3,0,0,0,830,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,186.0,0,0,1,0,1580,0,0,0,1,0,0,7,0,0,1,0,0,0,0,0,0,2008
1159,185000,6,1876,0,442,0,1974,60,0,0,0,6,0,0,9120,4,0,0,0,540,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,270.0,0,0,0,0,459,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,1974
1160,146000,6,1456,0,311,0,1978,160,0,0,0,5,0,0,2280,3,0,0,0,440,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0.0,0,0,0,0,544,0,0,0,1,0,0,7,0,1,0,26,0,0,0,0,0,1978
1161,224000,6,1640,0,728,0,1954,20,0,0,0,7,0,0,14778,3,0,0,1,924,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,72.0,0,0,0,0,568,0,0,0,1,0,0,7,0,0,0,108,0,0,0,0,0,2006
1162,129000,5,894,0,492,0,1968,20,0,0,0,5,0,0,8724,3,0,0,0,450,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0.0,0,0,0,0,402,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,1968
1163,108959,4,1258,0,1198,0,1969,90,0,0,0,4,0,0,12900,0,0,0,0,400,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,1,0,0,6,0,1,1,120,0,0,0,0,0,1969
1164,194000,5,1432,0,680,0,1978,80,0,0,1,7,0,0,16157,2,0,0,0,588,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0.0,0,0,1,391,289,0,0,0,1,0,0,5,0,1,0,168,0,0,0,0,0,1978
1165,233170,7,1502,0,0,0,2009,20,0,0,0,5,1,0,9541,3,1,0,0,644,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,268.0,0,0,1,0,1502,0,0,0,1,0,0,7,0,0,1,0,0,0,0,0,0,2009
1166,245350,8,1694,0,0,0,2008,20,0,0,0,5,0,0,10475,3,0,0,0,776,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,72.0,0,0,1,0,1694,0,0,0,1,0,0,7,0,0,1,160,0,0,0,0,0,2008
1167,173000,6,1671,0,786,0,2000,60,0,0,0,5,0,0,10852,3,0,0,0,472,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0.0,0,0,1,0,173,0,0,0,1,0,0,7,0,1,0,0,0,0,0,0,0,2000
1168,235000,6,2108,0,626,0,1935,70,0,0,0,7,0,0,13728,4,0,0,0,540,0,0,1,0,0,1,1,0,0,1,0,0,0,2,0,1,0.0,0,0,0,0,501,0,0,0,1,0,0,7,90,1,0,0,0,0,0,0,0,1986
1169,625000,10,3627,1,1387,0,1995,60,0,0,1,5,0,1,35760,4,0,0,0,807,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1378.0,0,0,1,0,543,0,0,0,1,0,0,10,0,0,0,361,0,0,0,0,0,1996
1170,171000,6,1118,0,522,0,1977,80,0,0,0,6,0,0,9880,3,0,0,0,358,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0.0,1,0,0,0,574,0,1,0,1,0,0,6,0,1,0,203,0,0,0,0,1,1977
1171,163000,6,1261,0,662,0,1958,20,0,0,0,6,0,0,9120,3,0,0,0,433,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0.0,0,0,0,0,599,0,0,0,1,0,0,6,288,1,0,0,0,0,0,0,0,1958
1172,171900,7,1250,0,0,0,2006,160,0,0,0,5,0,0,4017,2,0,0,0,625,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,625,0,0,0,1,0,0,5,0,1,1,0,0,0,0,0,0,2007
1173,200500,5,3086,0,152,0,1946,50,0,1,0,6,0,0,18030,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,479,1,0.0,0,0,0,469,977,0,0,0,1,1,1,12,0,1,0,122,0,0,0,0,0,1994
1174,239000,6,2345,0,503,0,1932,70,0,0,0,8,0,0,16560,4,0,0,1,360,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0.0,0,0,0,0,449,0,0,0,1,0,0,9,0,1,0,0,0,0,0,0,0,1950
1175,285000,8,2872,0,700,0,1992,50,0,0,0,5,0,1,10678,4,0,0,0,541,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,337.0,0,0,1,0,983,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,2000
1176,119500,5,923,0,658,0,1984,20,0,0,0,5,0,0,6951,3,0,0,0,264,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,218,0,1,0,1,0,0,5,0,1,1,362,0,0,0,0,0,1985
1177,115000,6,1224,0,468,0,1926,50,0,0,0,8,0,0,3950,3,0,0,0,210,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,350,0,0,0,1,0,0,5,0,1,1,0,0,0,0,0,0,2004
1178,154900,5,1343,0,0,0,1921,50,0,0,0,6,0,0,7681,3,0,0,1,186,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0.0,0,0,0,0,731,0,0,0,1,0,0,7,0,1,0,192,0,0,0,0,0,1950
1179,93000,5,1124,0,0,0,1954,20,0,0,0,5,0,0,8335,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0.0,0,0,0,0,0,0,0,0,1,1,1,5,0,1,0,0,0,0,0,0,0,1954
1180,250000,7,2514,0,1216,0,1990,60,0,0,0,5,0,0,11170,4,0,0,0,693,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,8,0,1,1,0,0,0,0,0,1,1991
1181,392500,8,1652,1,1480,0,2008,120,0,0,1,5,1,0,5587,2,0,0,1,482,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,186.0,0,0,1,0,120,0,0,0,1,0,0,5,0,0,0,162,0,0,0,0,0,2008
1182,745000,10,4476,1,2096,0,1996,60,0,1,0,5,0,1,15623,4,0,0,0,813,0,0,1,0,1,0,1,0,1,1,0,0,0,2,0,1,0.0,0,0,1,0,300,0,0,0,1,0,0,10,0,1,0,171,0,0,0,0,0,1996
1183,120000,5,1130,0,821,0,1920,30,0,0,0,6,0,0,10800,2,0,0,0,720,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0.0,0,0,0,0,299,0,0,0,1,0,0,5,0,1,0,229,0,0,0,0,0,1950
1184,186700,5,1572,0,1159,0,1963,20,0,0,1,4,0,0,35133,3,0,0,0,995,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,1,226.0,0,0,0,0,413,0,0,1,0,0,0,5,263,0,0,0,0,0,0,0,0,1963
1185,104900,5,1221,0,392,0,1924,50,0,0,0,7,0,0,9738,4,0,0,0,392,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,392,0,0,0,1,0,0,7,0,1,1,0,0,0,0,0,0,1950
1186,95000,3,1699,0,440,0,1900,190,0,0,0,5,0,0,10615,3,0,0,0,420,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0.0,0,0,0,0,538,0,0,0,1,0,0,7,0,1,1,0,0,0,0,0,0,1970
1187,262000,8,1624,0,1456,0,1994,20,0,0,0,5,0,1,12461,2,0,0,0,757,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0.0,0,0,1,0,168,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,1,1995
1188,195000,7,1660,0,0,0,2002,60,0,0,0,5,0,0,8935,3,0,0,0,493,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,95.0,0,0,1,0,831,0,0,0,1,0,0,7,0,0,1,144,0,0,0,0,0,2002
1189,189000,7,1804,0,0,0,1999,60,0,0,0,5,0,0,7500,3,0,0,0,442,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0.0,0,0,1,0,994,0,0,0,1,0,0,7,0,1,0,140,0,0,0,0,0,1999
1190,168000,4,1622,0,1159,0,1961,190,0,0,0,4,0,0,32463,3,0,0,0,1356,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,149.0,0,0,0,0,90,0,1,0,1,0,0,7,0,0,0,439,0,0,0,0,0,1975
1191,174000,8,1441,0,0,0,1999,160,0,0,0,5,0,0,2645,2,0,0,0,492,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,456.0,0,0,1,0,776,0,0,0,1,0,0,5,0,0,1,206,0,0,0,0,0,2000
1192,125000,5,1472,0,0,0,1925,50,0,0,0,8,0,0,9600,3,0,0,0,250,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0,0,1,0,702,0,0,0,1,0,0,6,0,1,1,0,0,0,0,0,0,1994
1193,165000,6,1224,1,883,0,1999,120,0,0,0,5,0,0,4500,2,0,0,0,402,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,425.0,0,0,1,0,341,0,1,0,1,0,0,5,0,0,1,0,0,0,0,0,0,1999
1194,158000,6,1352,0,371,0,1969,60,0,0,0,7,0,0,9364,4,0,0,0,299,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,143.0,0,0,0,0,292,0,0,0,1,0,0,7,0,0,1,379,0,0,0,0,0,1969
1195,176000,6,1456,0,0,0,2005,60,0,0,0,5,0,0,8029,3,0,0,0,400,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,728,0,0,0,1,0,0,8,0,1,1,100,0,0,0,0,0,2005
1196,219210,7,1863,0,0,0,2006,60,0,0,0,5,1,0,14054,4,0,0,0,660,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0.0,0,0,1,0,879,0,0,0,1,0,0,9,0,1,0,100,0,0,0,0,0,2006
1197,144000,7,1690,0,0,0,1916,75,0,0,0,6,0,0,8850,3,0,0,0,225,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0.0,0,0,0,0,815,0,0,0,1,0,0,7,0,1,0,0,0,0,0,0,0,1950
1198,178000,7,1212,0,0,0,2001,20,0,0,0,5,0,0,9100,3,0,0,0,573,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,1212,0,0,0,1,0,0,6,0,1,1,356,0,0,0,0,0,2001
1199,148000,4,1382,0,547,0,1963,20,0,0,0,5,0,0,11235,3,0,0,0,459,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,51.0,0,0,0,0,504,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,1979
1200,116050,4,864,0,0,0,1970,20,0,0,0,5,0,0,9353,3,0,0,0,280,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,864,0,0,0,1,0,0,5,0,1,1,0,0,0,0,0,0,1970
1201,197900,7,1779,0,0,0,1998,60,0,0,0,5,0,0,10400,3,0,0,0,546,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0.0,0,0,1,0,866,0,0,0,1,0,0,6,0,1,1,198,0,0,0,0,0,1998
1202,117000,5,1348,0,0,0,1925,50,0,0,0,8,0,0,6000,3,0,0,0,216,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0.0,0,0,0,0,884,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,1997
1203,213000,7,1630,0,0,0,2000,20,0,0,0,5,0,0,9750,3,0,0,0,451,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,171.0,0,0,1,0,1630,0,0,0,1,0,0,6,0,0,0,74,0,0,0,0,0,2001
1204,153500,5,1074,0,788,0,1975,20,0,0,0,6,0,0,10140,3,0,0,0,495,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.0,0,0,0,0,268,0,0,0,1,0,0,6,0,1,1,0,0,0,0,0,0,1975
1205,271900,7,2196,0,485,0,1990,20,0,0,0,7,0,0,14684,3,0,0,0,701,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,234.0,0,0,0,177,1496,0,0,0,1,0,0,7,0,0,0,84,0,0,0,0,0,1991
1206,107000,4,1056,0,1056,0,1966,20,0,0,0,4,0,0,8900,2,0,0,0,384,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,1,0,0,0,0,0,0,1966
1207,200000,6,1700,0,340,0,2003,20,0,0,0,5,0,0,9135,3,0,0,0,544,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,120.0,0,0,1,0,1342,0,0,0,1,0,0,7,0,0,1,192,0,0,0,0,0,2003
1208,140000,5,1283,0,504,0,1962,20,0,0,0,7,0,0,7763,3,0,0,0,506,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,108,319,0,0,0,1,0,0,6,0,1,1,0,0,0,0,0,0,1980
1209,290000,8,1660,1,1220,0,2006,20,0,0,0,5,1,0,10182,3,0,0,0,500,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,420.0,0,0,1,0,440,0,0,0,1,0,0,8,0,0,0,322,0,0,0,0,0,2006
1210,189000,6,1845,0,0,0,1992,60,0,0,0,5,0,0,11218,3,0,0,0,462,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0.0,0,0,1,0,1055,0,0,0,1,0,0,8,0,1,0,635,0,0,0,0,1,1992
1211,164000,8,1752,0,427,0,1988,50,0,0,0,7,0,0,12134,4,0,0,0,492,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0.0,0,0,0,0,132,0,0,0,1,0,0,8,0,1,1,325,0,0,0,0,0,2005
1212,113000,4,672,0,344,0,1941,30,0,0,0,6,0,0,9340,2,0,0,0,234,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,328,0,0,0,1,0,0,4,0,1,1,0,0,0,0,0,0,1950
1213,145000,4,960,0,648,0,1965,80,0,0,0,9,0,0,10246,0,0,0,0,364,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,1,88,0,0,0,0,0,2001
1214,134500,5,999,0,784,0,1962,85,0,0,0,5,0,0,10205,3,0,0,0,300,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0.0,0,0,0,0,141,0,0,0,1,0,0,6,0,1,1,150,0,0,0,0,0,1962
